Note rows are prey, columns are predators - all groups printed out as predator and prey for convenience (if not a consumer)
Time Prey startN mL mQ implicitMortality FPS FVS FVT FDS SHD SB PIN WHB WHT CEP BFS BFF BG BMD BML BMS ZL BD MA SG BC ZG PL PS ZM ZS PB BB BO DL DR DC TotalPredMort
3.300000e+02 BD 1.277543e+13 9.267781e-13 1.363996e-13 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.073899e-04 1.212275e-06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.711995e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.820597e-03
3.300000e+02 MA 2.764904e+13 1.708420e-12 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.674079e-07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.551343e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.554018e-04
3.300000e+02 SG 2.764897e+10 1.666499e-11 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.670917e-08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.548637e-05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.551308e-05
3.300000e+02 BC 1.264863e+13 5.724647e-14 3.434569e-14 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.500906e-05 2.684529e-06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.769359e-05
3.300000e+02 ZG 6.255014e+13 1.324465e-17 8.326067e-29 0.000000e+00 4.069348e-04 2.635532e-05 0.000000e+00 3.082599e-06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.304300e-05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 8.836798e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 9.444720e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.077782e-02
3.300000e+02 PL 6.569208e+13 5.072565e-13 0.000000e+00 0.000000e+00 1.216919e-03 4.684307e-05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.059443e-05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.317523e-06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 7.177159e-05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.350446e-03
3.300000e+02 PS 5.436132e+14 2.600290e-13 0.000000e+00 0.000000e+00 4.179771e-03 8.484466e-07 0.000000e+00 7.086160e-05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.563358e-06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 9.491235e-05 0.000000e+00 0.000000e+00 2.557519e-04 1.041704e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.046309e+00
3.300000e+02 ZM 1.026402e+13 3.500409e-15 0.000000e+00 0.000000e+00 2.069937e-03 7.065825e-05 0.000000e+00 1.685835e-04 0.000000e+00 0.000000e+00 0.000000e+00 5.370722e-09 0.000000e+00 1.562097e-05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.378567e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.494823e-01 0.000000e+00 0.000000e+00 3.650162e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.568359e-01
3.300000e+02 ZS 6.708092e+14 1.544279e-13 0.000000e+00 0.000000e+00 1.951742e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 6.130097e-09 0.000000e+00 1.463936e-06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 7.889620e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 6.975903e-04 0.000000e+00 0.000000e+00 1.658957e-03 7.582255e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 7.633243e-01
3.300000e+02 PB 1.349774e+13 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 6.413455e-05 0.000000e+00 1.441193e-09 0.000000e+00 7.423621e-09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.271587e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.936829e-02 0.000000e+00 0.000000e+00 8.694060e-03 1.978844e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.027397e+00
3.300000e+02 BB 2.555301e+13 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.164059e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.845527e-05 0.000000e+00 0.000000e+00 0.000000e+00 1.182515e-03
3.300000e+02 BO 2.555232e+13 2.739435e-14 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 5.459854e-05 0.000000e+00 0.000000e+00 6.101901e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 6.647886e-04
3.300000e+02 DL 1.950927e+15 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.971232e-06 0.000000e+00 4.830929e-11 0.000000e+00 2.534623e-10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.434167e-09 0.000000e+00 0.000000e+00 0.000000e+00 7.136243e-06 1.417623e-04 0.000000e+00 0.000000e+00 0.000000e+00 6.570026e-04 0.000000e+00 0.000000e+00 1.478941e-04 3.349943e-02 0.000000e+00 0.000000e+00 2.156378e-06 0.000000e+00 0.000000e+00 0.000000e+00 3.445736e-02
3.300000e+02 DR 1.427303e+15 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 5.107711e-07 0.000000e+00 1.285359e-11 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 5.128723e-08 0.000000e+00 0.000000e+00 0.000000e+00 2.859367e-06 6.987723e-04 0.000000e+00 0.000000e+00 0.000000e+00 2.641966e-04 0.000000e+00 0.000000e+00 5.361364e-05 1.185396e-02 0.000000e+00 0.000000e+00 1.076673e-05 0.000000e+00 0.000000e+00 0.000000e+00 1.288473e-02
3.300000e+02 DC 6.191403e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.230452e-07 0.000000e+00 3.856859e-09 1.040262e-08 0.000000e+00 1.011753e-08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.447142e-06 0.000000e+00 0.000000e+00 8.178986e-07 8.419242e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 8.454366e-04
Time: 3.600000e+02
3.600000e+02 FPS 8.376948e+08 4.187380e-12 0.000000e+00 0.000000e+00 2.901584e-02 4.421337e-01 6.089701e-01 2.822505e+00 2.089051e-02 1.325204e-03 1.794089e-01 0.000000e+00 9.948746e-04 2.612779e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.740769e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 6.892100e+00
3.600000e+02 FVS 7.420417e+04 3.441158e-07 0.000000e+00 0.000000e+00 0.000000e+00 5.538342e+02 6.788988e+03 0.000000e+00 3.065679e+02 2.854540e+00 9.426420e+02 0.000000e+00 6.574839e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 8.660635e+03
3.600000e+02 FVT 1.983469e+03 2.073338e-07 7.733054e-12 0.000000e+00 0.000000e+00 0.000000e+00 1.561113e+02 0.000000e+00 0.000000e+00 0.000000e+00 3.233092e+02 0.000000e+00 4.738376e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 5.268042e+02
3.600000e+02 FDS 6.305287e+06 2.484506e-10 0.000000e+00 0.000000e+00 0.000000e+00 3.638644e+01 5.052155e+00 1.611809e+02 2.697657e+01 7.803872e-03 1.822410e+00 0.000000e+00 5.931256e-02 2.706738e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.315127e+02
3.600000e+02 SHD 3.055950e+05 2.696649e-08 9.107779e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.100386e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.564798e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.116034e+00
3.600000e+02 SB 2.972036e+03 2.519938e-05 9.598141e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.374476e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.374476e+00
3.600000e+02 PIN 2.842354e+03 4.344507e-07 2.749697e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.100786e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.100786e+01
3.600000e+02 WHB 8.649097e+00 2.552889e-06 5.066780e-07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.690502e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.690502e+01
3.600000e+02 WHT 1.865492e+02 2.739245e-06 8.335334e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
3.600000e+02 CEP 9.125937e+11 2.833637e-13 1.772712e-17 0.000000e+00 0.000000e+00 3.497012e-02 1.062569e-03 5.208217e-03 2.367905e-04 1.683514e-06 2.074568e-04 5.690502e-08 8.414379e-06 4.167025e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.586233e-02
3.600000e+02 BFS 2.472901e+11 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 7.737531e-06 9.617211e-05 0.000000e+00 4.905366e-06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.088150e-04
3.600000e+02 BFF 2.472901e+12 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.745035e-04 3.606813e-05 0.000000e+00 6.541162e-06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 5.171128e-04
3.600000e+02 BG 2.765436e+10 3.340891e-12 3.588164e-23 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.278286e-04 2.450032e-03 0.000000e+00 1.330043e-05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.591161e-03
3.600000e+02 BMD 4.101743e+12 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 5.423427e-14 5.333693e-09 0.000000e+00 1.625182e-16 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 5.333747e-09
3.600000e+02 BML 2.764906e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.303764e-05 1.136809e-05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.440573e-05
3.600000e+02 BMS 2.211925e+11 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 8.039057e-04 2.955545e-06 0.000000e+00 2.410800e-06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 8.092720e-04
3.600000e+02 ZL 1.343614e+13 2.370360e-17 3.955529e-29 0.000000e+00 4.311736e-03 2.300753e-03 7.187605e-05 2.820942e-04 0.000000e+00 2.589801e-08 0.000000e+00 1.369318e-08 0.000000e+00 1.091907e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.108387e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.030089e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.748742e-02
3.600000e+02 BD 1.277543e+13 9.244290e-13 1.358285e-13 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.076001e-04 1.211340e-06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.707166e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.815978e-03
3.600000e+02 MA 2.764904e+13 1.655734e-12 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.726666e-07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.589236e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.591962e-04
3.600000e+02 SG 2.764897e+10 1.636266e-11 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.723192e-08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.586214e-05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.588937e-05
3.600000e+02 BC 1.264863e+13 5.719716e-14 3.431581e-14 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.519435e-05 2.685610e-06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.787996e-05
3.600000e+02 ZG 6.255014e+13 1.327649e-17 8.355568e-29 0.000000e+00 4.144431e-04 2.653018e-05 0.000000e+00 3.105350e-06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.307978e-05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 8.874857e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 9.496163e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.084081e-02
3.600000e+02 PL 6.569208e+13 4.949908e-13 0.000000e+00 0.000000e+00 1.167994e-03 4.434889e-05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.026417e-05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.194371e-06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 7.032758e-05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.297129e-03
3.600000e+02 PS 5.436132e+14 2.628358e-13 0.000000e+00 0.000000e+00 3.861684e-03 8.798783e-07 0.000000e+00 6.505552e-05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.549854e-06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 9.690965e-05 0.000000e+00 0.000000e+00 2.472233e-04 1.025629e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.029903e+00
3.600000e+02 ZM 1.026402e+13 3.483494e-15 0.000000e+00 0.000000e+00 2.060164e-03 7.061945e-05 0.000000e+00 1.682085e-04 0.000000e+00 0.000000e+00 0.000000e+00 6.151653e-09 0.000000e+00 1.551376e-05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.367218e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.484172e-01 0.000000e+00 0.000000e+00 3.575142e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.556741e-01
3.600000e+02 ZS 6.708092e+14 1.600584e-13 0.000000e+00 0.000000e+00 2.021479e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 7.315240e-09 0.000000e+00 1.517866e-06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 7.947122e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 7.021232e-04 0.000000e+00 0.000000e+00 1.647722e-03 7.650139e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 7.701815e-01
3.600000e+02 PB 1.349774e+13 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 6.503601e-05 0.000000e+00 1.547149e-09 0.000000e+00 8.413186e-09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.301075e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.965446e-02 0.000000e+00 0.000000e+00 8.619069e-03 1.993464e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.042233e+00
3.600000e+02 BB 2.555301e+13 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.192727e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.857471e-05 0.000000e+00 0.000000e+00 0.000000e+00 1.211302e-03
3.600000e+02 BO 2.555232e+13 2.647324e-14 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 5.556671e-05 0.000000e+00 0.000000e+00 6.220110e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 6.775777e-04
3.600000e+02 DL 1.950927e+15 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.002924e-06 0.000000e+00 5.188729e-11 0.000000e+00 2.873211e-10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.595154e-09 0.000000e+00 0.000000e+00 0.000000e+00 7.174515e-06 1.454180e-04 0.000000e+00 0.000000e+00 0.000000e+00 6.607158e-04 0.000000e+00 0.000000e+00 1.462804e-04 3.367291e-02 0.000000e+00 0.000000e+00 2.173430e-06 0.000000e+00 0.000000e+00 0.000000e+00 3.463668e-02
