Time FPS FVS FVT FDS SHD SB PIN WHB WHT CEP BFS BFF BG BMD BML BMS ZL BD MA SG BC ZG PL PS ZM ZS PB BB BO DL DR DC DIN RelFPS RelFVS RelFVT RelFDS RelSHD RelSB RelPIN RelWHB RelWHT RelCEP RelBFS RelBFF RelBG RelBMD RelBML RelBMS RelZL RelBD RelMA RelSG RelBC RelZG RelPL RelPS RelZM RelZS RelPB RelBB RelBO RelDL RelDR RelDC RelDIN PelDemRatio PiscivPlankRatio DivCount InfEpiRatio BSSslope HabitCover
1.181000e+03 48046.369118 96316.936371 2561.531789 79437.790194 12615.207679 80.930736 745.901301 1182.019579 1521.409187 194645.189260 25510.492435 208095.659383 8495.841359 328028.458054 18479.183758 21014.968514 923174.720946 785455.952930 2420065.215564 2415.634177 1214024.486658 3889636.131497 4307199.739528 39654811.192677 917912.700869 44624181.980318 18533247.936995 3198561.024958 2071526.248251 17152066.331087 45762931.387221 0.000000 4377346359.940630 0.358543 1.313758 0.217168 1.100441 0.826951 0.949150 0.695604 0.865352 1.005976 2.597682 1.042417 0.850327 3.471596 0.994112 7.551018 1.073400 1.020628 0.756010 0.988894 0.987084 0.973759 1.038200 1.416501 0.701018 1.401034 1.190424 49.467936 1.539324 0.996933 1.650904 1.101183 1.000000 2.062571 0.000790 0.000000 23.200000 9.003738 -3364.218805 0.079160
1.182000e+03 48036.792987 96283.488688 2554.008703 79464.983484 12621.539137 80.919699 745.508571 1182.019579 1521.331956 194616.202396 25506.628976 208035.806691 8503.018819 328026.831570 18514.923382 21008.143627 923137.754625 785298.938570 2420032.506886 2415.598379 1213996.441290 3889626.818596 4306616.486090 39650946.478139 918117.159399 44625131.894716 18528747.470670 3199461.892239 2071521.553836 17157055.994192 45766476.272504 0.000000 4377428030.604074 0.358472 1.313302 0.216530 1.100818 0.827366 0.949020 0.695238 0.865352 1.005925 2.597295 1.042259 0.850082 3.474528 0.994107 7.565622 1.073051 1.020587 0.755859 0.988881 0.987069 0.973737 1.038198 1.416309 0.700950 1.401346 1.190449 49.455924 1.539758 0.996931 1.651385 1.101268 1.000000 2.062609 0.000789 0.000000 23.200000 9.003383 -3363.531369 0.079135
1.183000e+03 48027.219767 96251.485258 2546.552776 79492.173024 12627.877449 80.908693 745.116677 1182.019579 1521.254731 194587.226695 25502.751542 207975.905294 8510.200884 328025.205110 18550.709123 21001.297255 923100.800746 785141.997242 2419999.783880 2415.562599 1213968.393488 3889617.506722 4306033.427846 39647155.795080 918321.637925 44626079.050461 18524252.716674 3200362.505715 2071516.862664 17162044.445703 45770021.035408 0.000000 4377510370.508073 0.358400 1.312865 0.215898 1.101194 0.827781 0.948891 0.694873 0.865352 1.005874 2.596908 1.042101 0.849837 3.477463 0.994102 7.580245 1.072701 1.020547 0.755707 0.988867 0.987054 0.973714 1.038196 1.416117 0.700883 1.401658 1.190475 49.443926 1.540191 0.996928 1.651865 1.101353 1.000000 2.062648 0.000788 0.000000 23.200000 9.003029 -3362.844143 0.079111
1.184000e+03 48017.649455 96220.845865 2539.162955 79519.358731 12634.222572 80.897718 744.725618 1182.019579 1521.177514 194558.257056 25498.860128 207915.955317 8517.387572 328023.578673 18586.540905 20994.429417 923063.858775 784985.136540 2419967.046549 2415.526838 1213940.347568 3889608.191177 4305450.564710 39643475.151851 918526.136094 44627023.445486 18519763.109050 3201262.824207 2071512.170407 17167031.684906 45773565.696187 0.000000 4377593377.725977 0.358329 1.312448 0.215272 1.101571 0.828197 0.948762 0.694508 0.865352 1.005823 2.596522 1.041942 0.849592 3.480400 0.994097 7.594887 1.072351 1.020506 0.755556 0.988854 0.987040 0.973692 1.038193 1.415926 0.700818 1.401970 1.190500 49.431943 1.540625 0.996926 1.652345 1.101438 1.000000 2.062687 0.000787 0.000000 23.200000 9.002675 -3362.157126 0.079087
1.185000e+03 48008.082046 96191.496156 2531.838206 79546.540746 12640.574465 80.886773 744.335388 1182.019579 1521.100303 194529.297811 25494.954728 207855.956887 8524.578900 328021.952259 18622.418654 20987.540133 923026.928647 784828.350706 2419934.294900 2415.491094 1213912.300304 3889598.871961 4304867.896645 39639896.167454 918730.654043 44627965.124948 18515278.198968 3202162.882013 2071507.480298 17172017.708380 45777110.254996 0.000000 4377677036.844200 0.358257 1.312047 0.214651 1.101948 0.828614 0.948634 0.694144 0.865352 1.005772 2.596135 1.041782 0.849347 3.483338 0.994092 7.609547 1.071999 1.020465 0.755406 0.988841 0.987025 0.973669 1.038191 1.415734 0.700755 1.402282 1.190525 49.419972 1.541058 0.996924 1.652825 1.101524 1.000000 2.062726 0.000786 0.000000 23.200000 9.002321 -3361.470317 0.079063
1.186000e+03 47998.513952 96163.367108 2524.577519 79573.827871 12647.149469 80.875860 743.945986 1182.019579 1521.023100 265047.929701 25491.037143 207795.913849 8531.782409 328020.325869 18658.342675 20980.629477 922989.995769 784671.642818 2419901.528935 2415.455370 1213884.255346 3889589.553767 4304285.423660 39636413.931096 918935.190127 44628904.177346 18510797.606780 3203062.666913 2071502.790931 17177002.515550 45780654.730370 0.000000 4377761344.612749 0.358186 1.311664 0.214035 1.102326 0.829045 0.948506 0.693781 0.865352 1.005721 3.537257 1.041622 0.849102 3.486282 0.994087 7.624227 1.071646 1.020424 0.755255 0.988827 0.987010 0.973647 1.038188 1.415542 0.700693 1.402594 1.190550 49.408013 1.541491 0.996922 1.653305 1.101609 1.000000 2.062766 0.000786 0.000000 23.200000 9.001968 -3360.783459 0.079039
1.187000e+03 47988.660056 96137.418218 2520.387687 79601.107029 12653.731085 80.865320 743.830056 1182.019579 1520.965468 264999.482123 25487.106851 207735.831799 8538.991125 328018.699503 18694.312523 20973.697836 922953.083070 784515.011572 2419868.748634 2415.419666 1213856.210119 3889580.236829 4303703.145719 39633024.505262 919139.747448 44629840.641380 18506321.015928 3203962.184266 2071498.102662 17181986.105024 45784199.173762 0.000000 4377846271.893040 0.358113 1.311310 0.213680 1.102703 0.829476 0.948382 0.693673 0.865352 1.005682 3.536611 1.041462 0.848856 3.489228 0.994082 7.638925 1.071292 1.020383 0.755104 0.988814 0.986996 0.973625 1.038186 1.415351 0.700633 1.402907 1.190575 49.396064 1.541924 0.996919 1.653784 1.101694 1.000000 2.062806 0.000457 0.000000 23.200000 9.001614 -3360.076084 0.079014
1.188000e+03 47978.625177 96111.962369 2516.191986 79628.564168 12660.361018 80.854503 743.709524 1182.019579 1520.906305 264950.541625 25483.140727 207675.366078 8546.253870 328017.072858 18730.530007 20966.705802 922916.207389 784358.280603 2419835.751105 2415.383766 1213828.126493 3889570.714168 4303120.966576 39629623.892018 919349.206880 44630858.132834 18501844.001517 3204862.495364 2071493.409726 17186965.852430 45787744.143413 0.000000 4377931961.771442 0.358038 1.310962 0.213324 1.103084 0.829911 0.948256 0.693560 0.865352 1.005643 3.535958 1.041300 0.848609 3.492195 0.994077 7.653724 1.070935 1.020343 0.754953 0.988800 0.986981 0.973602 1.038183 1.415160 0.700573 1.403226 1.190602 49.384114 1.542357 0.996917 1.654264 1.101780 1.000000 2.062846 0.000457 0.000000 23.200000 9.001261 -3359.355717 0.078990
1.189000e+03 47968.594053 96087.597804 2512.018123 79656.017151 12666.997570 80.843717 743.589170 1182.019579 1520.847133 264901.619990 25479.160434 207614.851830 8553.521388 328015.446237 18766.793678 20959.692162 922879.344575 784201.625611 2419802.739037 2415.347886 1213800.042164 3889561.192552 4302538.982611 39626302.268332 919558.688417 44631872.990962 18497368.667854 3205762.521124 2071488.718299 17191944.404652 45791289.048117 0.000000 4378018239.680569 0.357963 1.310630 0.212970 1.103464 0.830346 0.948129 0.693448 0.865352 1.005604 3.535305 1.041137 0.848362 3.495165 0.994072 7.668542 1.070576 1.020302 0.754802 0.988787 0.986967 0.973579 1.038180 1.414968 0.700514 1.403546 1.190629 49.372169 1.542790 0.996915 1.654743 1.101865 1.000000 2.062887 0.000457 0.000000 23.200000 9.000907 -3358.635620 0.078966
1.190000e+03 47958.566677 96064.268780 2507.865892 79683.488848 12673.640699 80.832960 743.468992 1182.019579 1520.787951 264852.717023 25475.165967 207554.289187 8560.793697 328013.819640 18803.103457 20952.656938 922842.494520 784045.049090 2419769.712434 2415.312026 1213771.958563 3889551.671979 4301957.193787 39623054.443936 919768.192155 44632885.237980 18492895.099450 3206662.249351 2071484.026940 17196921.759328 45794833.896275 0.000000 4378105084.969298 0.357888 1.310312 0.212618 1.103845 0.830781 0.948003 0.693336 0.865352 1.005565 3.534652 1.040974 0.848114 3.498137 0.994067 7.683379 1.070217 1.020261 0.754652 0.988773 0.986952 0.973557 1.038178 1.414777 0.700457 1.403866 1.190656 49.360228 1.543223 0.996913 1.655222 1.101950 1.000000 2.062928 0.000456 0.000000 23.200000 9.000554 -3357.915791 0.078941
1.191000e+03 47948.543044 96041.923303 2503.735087 72614.201367 12680.290367 80.822234 743.348990 1182.019579 1520.728760 264803.840405 25471.157321 207493.678282 8568.070814 328012.193066 18839.459263 20945.600151 922805.657644 783888.547818 2419736.671302 2415.276188 1213743.873903 3889542.157184 4301375.600112 39619883.646395 919977.718673 44633894.944556 18488423.368466 3207561.700150 2071479.337440 17201897.912817 45798378.687570 0.000000 4378192473.911099 0.357813 1.310007 0.212268 1.005915 0.831217 0.947877 0.693224 0.865352 1.005526 3.534000 1.040810 0.847867 3.501110 0.994062 7.698235 1.069857 1.020220 0.754501 0.988760 0.986937 0.973534 1.038175 1.414586 0.700401 1.404186 1.190683 49.348293 1.543656 0.996910 1.655701 1.102036 1.000000 2.062969 0.000456 0.000000 23.200000 9.000201 -3357.196232 0.078917
1.192000e+03 47938.523150 96020.512137 2499.625505 72642.865689 12686.945500 80.811537 743.228979 1182.019579 1520.669440 264754.982758 25467.134492 207433.019246 8575.352755 328010.566515 18875.861014 20938.521823 922768.833862 783732.121960 2419703.615643 2415.240371 1213715.788298 3889532.648167 4300794.201550 39616789.465145 920187.268076 44634902.134456 18483953.538761 3208460.874619 2071474.649695 17206872.862083 45801923.426051 0.000000 4378280384.508685 0.357738 1.309715 0.211920 1.006312 0.831653 0.947752 0.693112 0.865352 1.005487 3.533348 1.040646 0.847619 3.504086 0.994057 7.713110 1.069495 1.020180 0.754350 0.988746 0.986923 0.973512 1.038173 1.414394 0.700346 1.404506 1.190710 49.336362 1.544089 0.996908 1.656180 1.102121 1.000000 2.063011 0.000465 0.000000 23.200000 8.999848 -3356.476940 0.078892
1.193000e+03 47928.506991 95999.990567 2495.536945 72671.525187 12693.607093 80.800870 743.109143 1182.019579 1520.610111 264706.143472 25463.097474 207372.312215 8582.639541 328008.939988 18912.308628 20931.421976 922732.022643 783575.774735 2419670.545462 2415.204576 1213687.703587 3889523.140187 4300212.998015 39613770.312909 920396.839997 44635906.783920 18479485.666161 3209359.756255 2071469.961852 17211846.604643 45805468.119517 0.000000 4378368791.959842 0.357664 1.309435 0.211573 1.006709 0.832090 0.947627 0.693001 0.865352 1.005448 3.532696 1.040481 0.847371 3.507063 0.994052 7.728003 1.069132 1.020139 0.754200 0.988733 0.986908 0.973489 1.038170 1.414203 0.700293 1.404825 1.190737 49.324437 1.544521 0.996906 1.656658 1.102206 1.000000 2.063052 0.000464 0.000000 23.000000 8.999496 -3355.757917 0.078868
1.194000e+03 47918.494563 95980.316101 2491.469212 72700.179946 12700.275106 80.790233 742.989481 1182.019579 1520.550773 264657.322435 25459.046262 207311.557323 8589.931193 328007.313484 18948.802023 20924.300633 922695.223918 783419.503530 2419637.460764 2415.168802 1213659.618327 3889513.633243 4299631.989469 39610824.249276 920606.434539 44636908.916287 18475019.801166 3210258.361607 2071465.275361 17216819.136745 45809012.767325 0.000000 4378457674.790416 0.357589 1.309167 0.211228 1.007106 0.832527 0.947502 0.692889 0.865352 1.005408 3.532045 1.040315 0.847123 3.510043 0.994047 7.742915 1.068769 1.020098 0.754050 0.988719 0.986893 0.973467 1.038168 1.414012 0.700241 1.405145 1.190764 49.312517 1.544954 0.996904 1.657137 1.102291 1.000000 2.063094 0.000464 0.000000 23.000000 8.999143 -3355.039162 0.078843
1.195000e+03 47908.769197 95962.120147 2487.517039 72728.746445 12706.990885 80.780186 742.878186 1182.019579 1520.495041 264608.958851 25454.889042 207249.393947 8597.171891 328005.687036 18986.178033 20916.995435 922657.790357 783263.172900 2419604.081908 2415.132607 1213631.488130 3889504.544888 4299051.209012 39608066.016078 920804.797854 44637816.029819 18470563.561987 3211158.760171 2071460.584020 17221785.544480 45812558.953551 0.000000 4378546765.216558 0.357516 1.308919 0.210893 1.007502 0.832967 0.947384 0.692785 0.865352 1.005371 3.531399 1.040145 0.846869 3.513002 0.994043 7.758188 1.068395 1.020057 0.753899 0.988706 0.986879 0.973444 1.038165 1.413821 0.700192 1.405448 1.190788 49.300622 1.545387 0.996901 1.657615 1.102377 1.000000 2.063136 0.000464 0.000000 23.000000 8.998791 -3354.341014 0.078818
1.196000e+03 47899.047356 95944.639759 2483.584164 72757.308616 12713.713015 80.770166 742.767047 1182.019579 1520.439300 264560.612738 25450.716956 207187.180697 8604.417160 328004.060611 19023.601769 20909.667789 922620.368254 783106.918550 2419570.689055 2415.096434 1213603.357471 3889495.457506 4298470.623487 39605446.202074 921003.181286 44638720.867221 18466113.102570 3212058.819014 2071455.893940 17226750.788785 45816104.961455 0.000000 4378636220.324387 0.357444 1.308680 0.210560 1.007897 0.833408 0.947266 0.692682 0.865352 1.005335 3.530754 1.039975 0.846614 3.515962 0.994038 7.773480 1.068021 1.020015 0.753749 0.988692 0.986864 0.973422 1.038163 1.413630 0.700146 1.405751 1.190812 49.288743 1.545820 0.996899 1.658093 1.102462 1.000000 2.063178 0.000463 0.000000 23.000000 8.998438 -3353.643119 0.078793
1.197000e+03 47889.329036 95927.843496 2479.670413 72785.866241 12720.441460 80.760172 742.656064 1182.019579 1520.383548 264512.284006 25446.530001 207124.917722 8611.667020 328002.434210 19061.073140 20902.317718 922582.957585 782950.740111 2419537.282212 2415.060284 1213575.226165 3889486.371095 4297890.232851 39602915.893076 921201.584979 44639623.475460 18461667.906578 3212958.543544 2071451.205304 17231714.867294 45819650.804659 0.000000 4378726068.403944 0.357371 1.308451 0.210228 1.008293 0.833849 0.947149 0.692578 0.865352 1.005298 3.530109 1.039804 0.846360 3.518925 0.994033 7.788792 1.067646 1.019974 0.753598 0.988678 0.986849 0.973399 1.038161 1.413439 0.700101 1.406054 1.190836 49.276878 1.546253 0.996897 1.658571 1.102547 1.000000 2.063221 0.000463 0.000000 22.800000 8.998086 -3352.945476 0.078768
1.198000e+03 47879.614237 95911.701735 2475.775616 72814.418292 12727.176180 80.750204 742.545238 1182.019579 1520.327785 264463.968946 25442.328172 207062.605172 8618.921491 328000.807832 19098.592054 20894.945250 922545.558389 782794.639065 2419503.861386 2415.024158 1213547.095072 3889477.286309 4297310.037072 39600469.323446 921400.009106 44640523.898647 18457227.502156 3213857.928846 2071446.517260 17236677.777476 45823196.498146 0.000000 4378816290.897336 0.357299 1.308231 0.209898 1.008688 0.834290 0.947032 0.692475 0.865352 1.005261 3.529464 1.039632 0.846105 3.521889 0.994028 7.804123 1.067269 1.019933 0.753448 0.988665 0.986834 0.973377 1.038158 1.413248 0.700058 1.406357 1.190860 49.265026 1.546686 0.996895 1.659048 1.102633 1.000000 2.063263 0.000463 0.000000 22.800000 8.997734 -3352.248087 0.078743
1.199000e+03 47869.902958 95896.186548 2471.899602 72842.966033 12733.917138 80.740261 742.434567 1182.019579 1520.272013 264415.670629 25438.111466 207000.243200 8626.180592 327999.181478 19136.158416 20887.550409 922508.170638 782638.613405 2419470.426581 2414.988055 1213518.963090 3889468.203145 4296730.036109 39598091.056719 921598.453770 44641422.170385 18452791.502533 3214756.989203 2071441.830903 17241639.516242 45826742.050835 0.000000 4378906878.804056 0.357226 1.308019 0.209569 1.009084 0.834732 0.946916 0.692371 0.865352 1.005224 3.528820 1.039460 0.845850 3.524855 0.994023 7.819473 1.066892 1.019891 0.753298 0.988651 0.986819 0.973354 1.038156 1.413058 0.700015 1.406659 1.190884 49.253186 1.547119 0.996892 1.659526 1.102718 1.000000 2.063306 0.000462 0.000000 22.800000 8.997383 -3351.550950 0.078717
1.200000e+03 47860.195196 95881.271578 2468.042205 72871.508843 12740.664296 80.730344 742.324051 1182.019579 1520.216231 264367.389442 25433.879877 206937.831958 8633.444343 327997.555147 19173.772135 20880.133223 922470.794238 782482.664976 2419436.977806 2414.951976 1213490.831283 3889459.120949 4296150.229915 39595774.362733 921796.918998 44642318.314153 18448359.577188 3215655.717403 2071437.145170 17246600.080746 45830287.476056 0.000000 4378997813.719058 0.357154 1.307816 0.209242 1.009479 0.835175 0.946799 0.692268 0.865352 1.005187 3.528175 1.039287 0.845595 3.527823 0.994018 7.834843 1.066513 1.019850 0.753148 0.988637 0.986805 0.973331 1.038153 1.412867 0.699975 1.406962 1.190908 49.241357 1.547551 0.996890 1.660003 1.102803 1.000000 2.063349 0.000462 0.000000 22.800000 8.997031 -3350.854065 0.078692
1.201000e+03 47850.490950 95866.931931 2464.203259 72900.046831 12747.417617 80.720452 742.213690 1182.019579 1520.160438 264319.125305 25429.633402 206875.371599 8640.712765 327995.928840 19211.433116 20872.693718 922433.429156 782326.793672 2419403.515066 2414.915921 1213462.699614 3889450.039718 4295570.618448 39593457.697140 921995.404887 44643212.360334 18443931.480250 3216554.117044 2071432.460097 17251559.467725 45833832.783397 0.000000 4379089075.376735 0.357081 1.307620 0.208917 1.009875 0.835617 0.946683 0.692165 0.865352 1.005150 3.527531 1.039113 0.845340 3.530793 0.994013 7.850232 1.066133 1.019809 0.752998 0.988624 0.986790 0.973309 1.038151 1.412676 0.699934 1.407265 1.190932 49.229537 1.547984 0.996888 1.660481 1.102889 1.000000 2.063392 0.000462 0.000000 22.800000 8.996680 -3350.157433 0.078667
1.202000e+03 47840.953837 95853.416242 2460.418352 72928.657960 12754.165570 80.710717 742.107261 1182.019579 1520.105301 264271.397353 25425.395193 206813.199039 8647.997497 327994.303539 19248.933592 20865.272723 922396.301729 782171.114126 2419370.111834 2414.880003 1213434.591840 3889441.052977 4294991.200015 39591204.370812 922191.431965 44644099.904989 18439505.540825 3217451.238304 2071427.781504 17256520.027174 45837377.812262 0.000000 4379180547.081509 0.357010 1.307436 0.208596 1.010271 0.836060 0.946569 0.692066 0.865352 1.005114 3.526894 1.038940 0.845086 3.533770 0.994008 7.865556 1.065754 1.019768 0.752848 0.988610 0.986775 0.973286 1.038148 1.412486 0.699894 1.407565 1.190955 49.217724 1.548415 0.996886 1.660958 1.102974 1.000000 2.063435 0.000461 0.000000 22.800000 8.996328 -3349.472799 0.078641
1.203000e+03 47831.420120 95840.409401 2456.651136 72957.264156 12760.919611 80.701006 742.000979 1182.019579 1520.050153 264223.685886 25421.142254 206750.978223 8655.287015 327992.678261 19286.480623 20857.829710 922359.185058 782015.512759 2419336.694533 2414.844108 1213406.484905 3889432.067187 4294411.976215 39589011.184398 922387.479377 44644985.422362 18435083.971680 3218348.053479 2071423.102867 17261479.377724 45840922.773415 0.000000 4379272293.195040 0.356939 1.307258 0.208276 1.010667 0.836502 0.946455 0.691967 0.865352 1.005077 3.526257 1.038766 0.844832 3.536749 0.994003 7.880898 1.065373 1.019727 0.752698 0.988596 0.986761 0.973264 1.038146 1.412295 0.699855 1.407864 1.190979 49.205922 1.548847 0.996883 1.661436 1.103059 1.000000 2.063478 0.000461 0.000000 22.800000 8.995978 -3348.788409 0.078616
1.204000e+03 47821.889799 95827.891551 2452.901460 72985.865654 12767.679703 80.691319 741.894843 1182.019579 1519.994996 264175.990836 25416.874582 206688.709303 8662.581340 327991.053008 19324.074114 20850.364705 922322.079120 781859.989557 2419303.263167 2414.808238 1213378.378825 3889423.082347 4293832.947006 39586880.562645 922583.547177 44645868.938497 18430666.431110 3219244.564881 2071418.424166 17266437.515932 45844467.671282 0.000000 4379364287.804198 0.356868 1.307088 0.207958 1.011063 0.836946 0.946342 0.691868 0.865352 1.005041 3.525621 1.038592 0.844577 3.539729 0.993998 7.896260 1.064992 1.019686 0.752548 0.988583 0.986746 0.973241 1.038144 1.412105 0.699817 1.408163 1.191003 49.194131 1.549278 0.996881 1.661913 1.103145 1.000000 2.063521 0.000461 0.000000 22.800000 8.995627 -3348.104262 0.078591
1.205000e+03 47812.362874 95815.843855 2449.169170 73014.462634 12774.445812 80.681657 741.788852 1182.019579 1519.939829 264128.317122 25412.592173 206626.392430 8669.880492 327989.427777 19361.713970 20842.877734 922284.982674 781704.539261 2419269.817743 2414.772392 1213350.270681 3889414.086281 4293254.112229 39584801.168539 922779.634237 44646750.356252 18426252.665941 3220140.804173 2071413.748335 17271394.437625 45848012.502348 0.000000 4379456511.194071 0.356797 1.306923 0.207642 1.011460 0.837389 0.946228 0.691769 0.865352 1.005004 3.524985 1.038417 0.844323 3.542712 0.993993 7.911640 1.064610 1.019645 0.752399 0.988569 0.986731 0.973219 1.038141 1.411915 0.699781 1.408462 1.191026 49.182350 1.549710 0.996879 1.662390 1.103230 1.000000 2.063565 0.000461 0.000000 22.800000 8.995276 -3347.420359 0.078566
1.206000e+03 47802.839345 95804.248437 2445.454119 73043.054519 12781.217903 80.672019 741.683007 1182.019579 1519.884652 264080.659874 25408.295022 206564.027757 8677.184492 327987.802570 19399.400095 20835.368827 922247.895692 781549.166450 2419236.358265 2414.736570 1213322.163060 3889405.078988 4292675.471842 39582766.565512 922975.740632 44647629.697828 18421842.445513 3221036.747659 2071409.072778 17276350.140270 45851557.276782 0.000000 4379548940.946423 0.356726 1.306765 0.207327 1.011856 0.837833 0.946115 0.691671 0.865352 1.004968 3.524349 1.038241 0.844068 3.545697 0.993988 7.927040 1.064226 1.019604 0.752249 0.988555 0.986717 0.973196 1.038139 1.411724 0.699745 1.408762 1.191050 49.170579 1.550141 0.996877 1.662867 1.103315 1.000000 2.063608 0.000460 0.000000 22.800000 8.994926 -3346.736700 0.078540
1.207000e+03 47793.319212 95793.088316 2441.756159 73071.641250 12787.995939 80.662405 741.577307 1182.019579 1519.829465 264033.018852 25403.983128 206501.615439 8684.493361 327986.177387 19437.132392 20827.838011 922210.819366 781393.869613 2419202.884740 2414.700773 1213294.055141 3889396.072641 4292097.025928 39580772.273543 923171.867645 44648507.105106 18417435.574650 3221932.405838 2071404.398319 17281304.620208 45855101.995648 0.000000 4379641566.580001 0.356655 1.306613 0.207014 1.012252 0.838277 0.946003 0.691572 0.865352 1.004931 3.523713 1.038065 0.843813 3.548683 0.993983 7.942458 1.063842 1.019563 0.752100 0.988542 0.986702 0.973174 1.038136 1.411534 0.699709 1.409061 1.191073 49.158816 1.550572 0.996874 1.663344 1.103400 1.000000 2.063652 0.000460 0.000000 22.800000 8.994575 -3346.053285 0.078515
1.208000e+03 47783.802474 95782.347355 2438.075144 73100.222969 12794.779888 80.652814 741.471752 1182.019579 1519.774269 263985.393993 25399.656487 206439.155628 8691.807118 327984.552227 19474.910764 20820.285314 922173.753667 781238.648686 2419169.397172 2414.665001 1213265.946917 3889387.067241 4291518.774447 39578814.622316 923368.015342 44649382.596522 18413031.885743 3222827.780943 2071399.724966 17286257.874080 45858646.661754 0.000000 4379734366.822607 0.356584 1.306466 0.206701 1.012648 0.838722 0.945890 0.691474 0.865352 1.004895 3.523077 1.037888 0.843558 3.551672 0.993978 7.957895 1.063456 1.019522 0.751950 0.988528 0.986687 0.973151 1.038134 1.411344 0.699675 1.409360 1.191096 49.147062 1.551003 0.996872 1.663821 1.103486 1.000000 2.063696 0.000460 0.000000 22.800000 8.994225 -3345.370114 0.078490
1.209000e+03 47774.373419 95772.119263 2434.441004 73128.654063 12801.529021 80.643352 741.368067 1182.019579 1519.719813 263938.109323 25395.348630 206377.131849 8699.093012 327982.927953 19512.439354 20812.769891 922136.765504 781083.715714 2419136.105027 2414.629491 1213237.884963 3889378.146740 4290940.780315 39576891.700520 923561.993683 44650252.290142 18408629.650453 3223721.435583 2071395.059675 17291213.445666 45862190.712851 0.000000 4379827255.217615 0.356513 1.306327 0.206393 1.013041 0.839164 0.945779 0.691377 0.865352 1.004859 3.522446 1.037712 0.843304 3.554649 0.993974 7.973230 1.063072 1.019481 0.751801 0.988514 0.986673 0.973129 1.038132 1.411154 0.699641 1.409656 1.191120 49.135312 1.551433 0.996870 1.664298 1.103571 1.000000 2.063740 0.000459 0.000000 22.800000 8.993875 -3344.693237 0.078465
1.210000e+03 47764.947696 95762.272047 2430.823191 73157.080770 12808.283936 80.633912 741.264522 1182.019579 1519.665348 263890.840462 25391.026252 206315.061649 8706.383820 327981.303702 19550.013106 20805.232987 922099.787699 780928.859621 2419102.798942 2414.594007 1213209.823401 3889369.227172 4290362.980380 39575021.696881 923755.992396 44651120.120817 18404231.152702 3224614.838277 2071390.394785 17296167.747914 45865734.764889 0.000000 4379920252.557635 0.356443 1.306193 0.206087 1.013435 0.839607 0.945668 0.691280 0.865352 1.004823 3.521815 1.037536 0.843051 3.557628 0.993969 7.988584 1.062687 1.019440 0.751652 0.988501 0.986658 0.973106 1.038129 1.410964 0.699608 1.409953 1.191143 49.123571 1.551863 0.996868 1.664774 1.103656 1.000000 2.063783 0.000459 0.000000 22.800000 8.993526 -3344.016599 0.078439
1.211000e+03 47755.525306 95752.792240 2427.221570 73185.502960 12815.044602 80.624496 741.161117 1182.019579 1519.610873 263843.587356 25386.689347 206252.945183 8713.679564 327979.679474 19587.631926 20797.674631 922062.820231 780774.077500 2419069.478920 2414.558546 1213181.760630 3889360.308536 4289785.374604 39573179.172346 923950.011550 44651986.109595 18399836.190910 3225508.006399 2071385.731903 17301120.776955 45869278.811853 0.000000 4380013360.012741 0.356373 1.306063 0.205781 1.013829 0.840050 0.945558 0.691184 0.865352 1.004787 3.521185 1.037358 0.842797 3.560609 0.993964 8.003956 1.062301 1.019399 0.751503 0.988487 0.986644 0.973084 1.038127 1.410774 0.699575 1.410249 1.191166 49.111841 1.552293 0.996865 1.665251 1.103742 1.000000 2.063827 0.000459 0.000000 22.800000 8.993176 -3343.340200 0.078414
1.212000e+03 47746.106249 95743.667007 2423.636005 73213.920315 12821.810985 80.615102 741.057852 1182.019579 1519.556388 263796.340420 25382.337915 206190.782601 8720.980264 327978.055270 19625.295715 20790.094851 922025.863817 780619.372678 2419036.144967 2414.523110 1213153.698533 3889351.398226 4289207.963023 39571374.059471 924144.051937 44652850.346533 18395444.553953 3226400.922103 2071381.069139 17306072.530400 45872822.856762 0.000000 4380106546.236337 0.356303 1.305939 0.205477 1.014223 0.840494 0.945448 0.691088 0.865352 1.004751 3.520554 1.037181 0.842543 3.563593 0.993959 8.019346 1.061914 1.019358 0.751354 0.988474 0.986630 0.973061 1.038124 1.410584 0.699543 1.410545 1.191189 49.100119 1.552722 0.996863 1.665728 1.103827 1.000000 2.063871 0.000459 0.000000 22.800000 8.992827 -3342.664041 0.078389
1.213000e+03 47736.690525 95734.884101 2420.066364 73242.332461 12828.583055 80.605731 740.954725 1182.019579 1519.501894 263749.109177 25377.971951 206128.574058 8728.285940 327976.431090 19663.004375 20782.493676 921988.918434 780464.741324 2419002.797087 2414.487698 1213125.634995 3889342.496243 4288630.745600 39569593.230423 924338.113609 44653712.846949 18391056.083036 3227293.607811 2071376.408623 17311023.004568 45876366.892434 0.000000 4380199801.609593 0.356232 1.305819 0.205175 1.014616 0.840938 0.945338 0.690991 0.865352 1.004715 3.519924 1.037002 0.842289 3.566578 0.993954 8.034754 1.061525 1.019317 0.751206 0.988460 0.986615 0.973039 1.038122 1.410394 0.699512 1.410841 1.191212 49.088405 1.553152 0.996861 1.666204 1.103912 1.000000 2.063915 0.000458 0.000000 23.000000 8.992478 -3341.988121 0.078364
