Time Box FPS FVS FVT FDS SHD SB PIN WHB WHT CEP BFS BFF BG BMD BML BMS ZL BD MA SG BC ZG PL PS ZM ZS PB BB BO DL DR DC
3.600000e+02 5 1.053366e+04 2.849328e+01 1.471410e+03 2.447342e+03 1.722765e-02 3.588595e-01 9.617373e-17 1.015010e-13 1.768530e+02 3.759933e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.964923e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.219300e+06 1.982093e+06 3.432752e+07 3.752844e+05 2.206706e+07 7.449480e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.301431e-09
3.600000e+02 6 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
3.600000e+02 7 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
3.600000e+02 8 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
3.600000e+02 9 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
3.600000e+02 10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
3.650000e+02 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
3.650000e+02 1 4.440947e+04 3.131508e+04 8.263830e+02 2.516017e+04 5.141800e+03 1.785493e-01 9.979723e+02 6.766736e-14 3.254195e+02 9.593172e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.666959e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.015240e+04 2.426291e+04 7.555015e+06 1.148122e+04 1.244414e+05 1.002639e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 9.913637e-12
3.650000e+02 2 2.966923e+04 1.373383e+04 5.921465e+02 2.125830e+04 4.991229e+03 1.417670e-01 3.865265e-16 8.458420e-14 2.300610e+02 3.831570e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.010851e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.607546e+04 2.797038e+05 3.075947e+06 1.274979e+04 3.844518e+05 5.578458e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.542976e-11
3.650000e+02 3 3.173360e+04 1.942232e+04 7.892696e+02 2.660319e+04 4.991275e+03 1.952385e-01 3.865265e-16 8.458420e-14 3.259679e+02 3.625137e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.977206e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.544407e+04 2.191132e+05 3.615995e+06 1.287275e+04 3.842238e+05 5.354816e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.476862e-11
3.650000e+02 4 8.804283e+03 5.993454e+01 7.518296e+03 2.123291e+03 2.028705e-01 2.775934e-01 4.638318e-16 1.015010e-13 3.606890e+02 3.918536e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.700014e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.099095e+06 2.343275e+06 1.531699e+07 3.537103e+05 1.990838e+07 8.315511e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.674090e-09
3.650000e+02 5 1.058362e+04 2.850545e+01 4.042101e+03 2.452396e+03 1.274741e-02 3.589402e-01 4.638318e-16 1.015010e-13 1.768338e+02 3.727319e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.966052e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.220347e+06 1.981285e+06 3.434008e+07 3.755196e+05 2.207402e+07 7.411598e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.301448e-09
3.650000e+02 6 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
3.650000e+02 7 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
3.650000e+02 8 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
3.650000e+02 9 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
3.650000e+02 10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
3.900000e+02 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
3.900000e+02 1 4.563291e+04 3.069947e+04 5.363193e+02 2.555922e+04 5.181235e+03 1.787542e-01 9.985315e+02 6.766736e-14 3.252400e+02 8.998052e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.620449e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.016748e+04 2.176637e+04 7.561912e+06 1.136335e+04 1.262343e+05 9.462870e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 9.921257e-12
3.900000e+02 2 3.024946e+04 1.341392e+04 3.842829e+02 2.157994e+04 5.029803e+03 1.419347e-01 7.013468e-17 8.458420e-14 2.299342e+02 3.616150e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.990038e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.611991e+04 2.749786e+05 3.078552e+06 1.267330e+04 3.864261e+05 5.313623e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.543618e-11
3.900000e+02 3 3.252284e+04 1.896823e+04 5.122328e+02 2.699349e+04 5.029856e+03 1.954694e-01 7.013468e-17 8.458420e-14 3.257881e+02 3.416185e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.949816e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.549222e+04 2.152645e+05 3.618328e+06 1.278563e+04 3.867345e+05 5.100147e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.477523e-11
3.900000e+02 4 8.914384e+03 5.702094e+01 4.882428e+03 2.142179e+03 4.512529e-02 2.779341e-01 7.013468e-17 1.015010e-13 3.604901e+02 3.752377e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.706683e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.104544e+06 2.339444e+06 1.535198e+07 3.547403e+05 1.987407e+07 8.112374e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.674163e-09
3.900000e+02 5 1.085466e+04 2.713985e+01 2.621541e+03 2.474219e+03 2.835459e-03 3.593504e-01 7.013468e-17 1.015010e-13 1.767363e+02 3.570430e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.971837e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.225651e+06 1.977240e+06 3.439605e+07 3.767285e+05 2.210830e+07 7.225742e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.301530e-09
3.900000e+02 6 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
3.900000e+02 7 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
3.900000e+02 8 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
3.900000e+02 9 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
3.900000e+02 10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
4.200000e+02 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
4.200000e+02 1 4.712952e+04 2.192903e+04 5.647070e+02 2.601912e+04 5.229432e+03 1.789526e-01 9.991763e+02 6.766736e-14 3.249949e+02 8.318786e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.558573e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.018568e+04 1.905763e+04 7.573629e+06 1.121472e+04 1.285851e+05 8.924398e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 9.930720e-12
4.200000e+02 2 3.098452e+04 1.450610e+04 4.044106e+02 2.197083e+04 5.076981e+03 1.420972e-01 7.026293e-17 8.458420e-14 2.297609e+02 3.377096e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.958845e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.617258e+04 2.693254e+05 3.085562e+06 1.257710e+04 3.889512e+05 5.016867e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.544415e-11
4.200000e+02 3 3.349643e+04 1.705226e+04 5.393456e+02 2.746785e+04 5.076966e+03 1.956932e-01 7.026293e-17 8.458420e-14 3.255426e+02 3.182470e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.909953e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.554906e+04 2.106516e+05 3.626901e+06 1.267599e+04 3.899458e+05 4.815437e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.478344e-11
4.200000e+02 4 9.069108e+03 3.449803e+02 5.177709e+03 2.163777e+03 7.427453e-03 2.782645e-01 7.026293e-17 1.015010e-13 3.602185e+02 3.566324e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.715274e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.111496e+06 2.334846e+06 1.540022e+07 3.560762e+05 1.983085e+07 7.875311e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.674253e-09
4.200000e+02 5 1.121448e+04 1.652506e+02 2.739187e+03 2.499165e+03 4.667054e-04 3.597476e-01 7.026293e-17 1.015010e-13 1.766031e+02 3.394857e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.979319e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.232397e+06 1.972385e+06 3.448702e+07 3.783021e+05 2.215207e+07 7.009725e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.301632e-09
4.200000e+02 6 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
4.200000e+02 7 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
4.200000e+02 8 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
4.200000e+02 9 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
4.200000e+02 10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
4.500000e+02 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
4.500000e+02 1 4.866288e+04 2.009135e+04 5.964809e+02 2.647403e+04 5.278081e+03 1.791204e-01 9.999925e+02 6.766736e-14 3.247306e+02 7.689996e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.493774e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.020473e+04 1.665241e+04 7.600940e+06 1.105913e+04 1.311151e+05 8.511372e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 9.940183e-12
4.500000e+02 2 3.174464e+04 1.217705e+04 4.271791e+02 2.235750e+04 5.124410e+03 1.422347e-01 7.040045e-17 8.458420e-14 2.295740e+02 3.158918e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.924824e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.622670e+04 2.636945e+05 3.109961e+06 1.247705e+04 3.915889e+05 4.741204e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.545212e-11
4.500000e+02 3 3.450841e+04 1.464187e+04 5.696926e+02 2.793702e+04 5.124380e+03 1.958825e-01 7.040045e-17 8.458420e-14 3.252778e+02 2.969311e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.866808e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.560917e+04 2.060529e+05 3.656715e+06 1.256113e+04 3.934050e+05 4.552665e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.479165e-11
4.500000e+02 4 9.230188e+03 3.406614e+02 5.466654e+03 2.185072e+03 1.222312e-03 2.785442e-01 7.040045e-17 1.015010e-13 3.599255e+02 3.394972e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.724060e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.118565e+06 2.330247e+06 1.548313e+07 3.574526e+05 1.978556e+07 7.646066e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.674344e-09
4.500000e+02 5 1.158549e+04 1.649045e+02 2.894678e+03 2.523761e+03 7.680379e-05 3.600834e-01 7.040045e-17 1.015010e-13 1.764595e+02 3.232668e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.987216e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.239384e+06 1.967529e+06 3.463526e+07 3.799787e+05 2.219533e+07 6.801445e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.301733e-09
4.500000e+02 6 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
4.500000e+02 7 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
4.500000e+02 8 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
4.500000e+02 9 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
4.500000e+02 10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
4.800000e+02 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
4.800000e+02 1 4.981795e+04 1.788863e+04 3.012327e+03 2.416027e+04 5.327929e+03 1.792886e-01 1.000092e+03 6.766736e-14 3.244770e+02 1.300745e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.434719e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.022440e+04 1.452623e+04 7.634863e+06 1.090823e+04 1.336762e+05 8.147208e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 9.949647e-12
