Time FPS FVS FVT FDS SHD SB PIN WHB WHT CEP BFS BFF BG BMD BML BMS ZL BD MA SG BC ZG PL PS ZM ZS PB BB BO DL DR DC DIN RelFPS RelFVS RelFVT RelFDS RelSHD RelSB RelPIN RelWHB RelWHT RelCEP RelBFS RelBFF RelBG RelBMD RelBML RelBMS RelZL RelBD RelMA RelSG RelBC RelZG RelPL RelPS RelZM RelZS RelPB RelBB RelBO RelDL RelDR RelDC RelDIN PelDemRatio PiscivPlankRatio DivCount InfEpiRatio BSSslope HabitCover
5.700000e+01 137951.149957 73554.854230 9435.251817 74138.123496 15284.488230 87.976332 1073.913115 1384.896738 1510.667940 77304.336357 24616.697051 244424.089221 2601.808947 329876.598608 2478.793931 19717.357765 1021177.593954 1035160.401072 2446420.668417 2446.269713 1245177.271358 4279363.768192 5099309.482102 61890029.262630 745102.052770 42671069.764693 21627980.737952 2083782.388865 2077546.445437 10820645.424483 41842440.769291 0.000000 4309680492.503581 1.029452 1.003285 0.799926 1.027025 1.001927 1.031780 1.001498 1.013877 0.998874 1.031683 1.005895 0.998773 1.063159 0.999712 1.012892 1.007121 1.128977 0.996353 0.999664 0.999602 0.998747 1.142224 1.677001 1.094093 1.137268 1.138322 57.728228 1.002831 0.999830 1.041499 1.006845 1.000000 2.030687 0.000154 0.000000 22.800000 9.549183 -9803.587624 0.091970
5.800000e+01 138025.021344 73603.862572 9441.956030 74172.286558 15285.149046 87.976403 1073.934616 1384.896738 1510.633820 77176.921189 24619.374768 244418.464186 2604.606327 329874.938895 2479.386904 19719.938645 1021193.059755 1035096.604662 2446405.478636 2446.251723 1245150.074115 4279815.234765 5098460.530370 61897384.346556 745195.035444 42672599.139400 21615066.542082 2084232.533143 2077540.321074 10826767.375806 41846498.821769 0.000000 4309790539.759720 1.030004 1.003953 0.800495 1.027499 1.001970 1.031781 1.001518 1.013877 0.998851 1.029982 1.006004 0.998750 1.064302 0.999707 1.013134 1.007252 1.128994 0.996291 0.999657 0.999595 0.998725 1.142345 1.676721 1.094223 1.137410 1.138362 57.693758 1.003048 0.999827 1.042088 1.006942 1.000000 2.030739 0.000154 0.000000 22.800000 9.549031 -9808.890579 0.091969
5.900000e+01 138098.849096 73653.921884 9448.661675 74206.443598 15285.811360 87.976473 1073.956176 1384.896738 1510.599718 77049.873425 24622.052830 244412.833653 2607.406556 329873.279210 2479.980308 19722.520187 1021208.542842 1035032.876835 2446390.278988 2446.233709 1245122.877978 4280266.658688 5097611.548560 61904958.971761 745287.951791 42674116.610072 21601581.819833 2084691.674743 2077534.196801 10832863.043409 41850539.199797 0.000000 4309901976.506955 1.030555 1.004636 0.801063 1.027972 1.002014 1.031781 1.001538 1.013877 0.998829 1.028287 1.006114 0.998727 1.065446 0.999702 1.013377 1.007384 1.129011 0.996230 0.999651 0.999587 0.998703 1.142465 1.676442 1.094357 1.137552 1.138403 57.657766 1.003269 0.999824 1.042674 1.007040 1.000000 2.030791 0.000154 0.000000 22.800000 9.548879 -9814.190401 0.091969
6.000000e+01 138172.633393 73705.013663 9455.368757 74240.594014 15286.475145 87.976544 1073.977796 1384.896738 1510.565633 76923.191898 24624.731236 244407.197619 2610.209643 329871.619554 2480.574144 19725.102390 1021224.043186 1034969.216087 2446375.069463 2446.215672 1245095.681287 4280718.040658 5096762.543036 61912752.704826 745380.802653 42675622.323739 21587563.805630 2085159.665005 2077528.074146 10838932.810474 41854562.302339 0.000000 4310014791.128938 1.031105 1.005333 0.801632 1.028445 1.002057 1.031782 1.001558 1.013877 0.998806 1.026596 1.006223 0.998704 1.066592 0.999697 1.013619 1.007516 1.129028 0.996169 0.999645 0.999580 0.998681 1.142586 1.676163 1.094494 1.137694 1.138443 57.620350 1.003494 0.999821 1.043259 1.007136 1.000000 2.030844 0.000154 0.000000 22.600000 9.548727 -9819.487103 0.091968
6.100000e+01 138246.636008 73756.626860 9462.099646 74275.007177 15287.158900 87.976615 1073.999378 1384.896738 1510.531874 76796.604445 24627.405793 244401.563082 2613.031169 329869.961391 2481.167511 19727.681054 1021239.341590 1034905.621354 2446359.829794 2446.197525 1245068.483627 4281171.846096 5095912.962093 61920839.728597 745474.186104 42677216.269627 21573013.501901 2085636.310159 2077521.952133 10844977.124346 41858574.304347 0.000000 4310129326.030524 1.031657 1.006037 0.802202 1.028922 1.002102 1.031783 1.001579 1.013877 0.998784 1.024907 1.006332 0.998681 1.067744 0.999692 1.013862 1.007648 1.129045 0.996108 0.999639 0.999572 0.998660 1.142707 1.675884 1.094637 1.137836 1.138486 57.581513 1.003723 0.999818 1.043840 1.007233 1.000000 2.030898 0.000154 0.000000 22.600000 9.548575 -9824.799478 0.091968
6.200000e+01 138320.594981 73809.248601 9468.832012 74309.414295 15287.844094 87.976686 1074.021019 1384.896738 1510.498131 76670.382372 24630.080693 244395.923056 2615.855608 329868.303255 2481.761310 19730.260378 1021254.658535 1034842.094303 2446344.580155 2446.179355 1245041.286695 4281625.612830 5095063.357913 61929422.977668 745567.507318 42678798.673268 21557997.958494 2086121.471203 2077515.830558 10850996.294564 41862569.616349 0.000000 4310245154.229889 1.032209 1.006754 0.802773 1.029398 1.002147 1.031784 1.001599 1.013877 0.998761 1.023222 1.006442 0.998658 1.068899 0.999687 1.014105 1.007780 1.129062 0.996046 0.999632 0.999565 0.998638 1.142828 1.675604 1.094789 1.137979 1.138528 57.541434 1.003957 0.999815 1.044420 1.007329 1.000000 2.030953 0.000154 0.000000 22.600000 9.548423 -9830.108720 0.091967
6.300000e+01 138394.510498 73862.861344 9475.565857 74343.814388 15288.530704 87.976757 1074.042720 1384.896738 1510.464405 76544.524518 24632.755935 244390.277535 2618.682971 329866.645148 2482.355542 19732.840360 1021269.994014 1034778.633951 2446329.320537 2446.161163 1245014.089485 4282079.341581 5094213.747184 61938226.534199 745660.767199 42680369.703537 21542547.132354 2086614.997378 2077509.710352 10856990.682697 41866548.611161 0.000000 4310362318.599169 1.032761 1.007486 0.803344 1.029875 1.002192 1.031785 1.001619 1.013877 0.998739 1.021542 1.006551 0.998635 1.070054 0.999682 1.014347 1.007911 1.129079 0.995985 0.999626 0.999558 0.998616 1.142949 1.675325 1.094945 1.138121 1.138570 57.500193 1.004194 0.999813 1.044997 1.007425 1.000000 2.031008 0.000154 0.000000 22.600000 9.548272 -9835.414842 0.091967
6.400000e+01 138468.382744 73917.447971 9482.301184 74378.208572 15289.218711 87.976828 1074.064480 1384.896738 1510.430696 76419.029764 24635.431519 244384.626516 2621.513264 329864.987069 2482.950206 19735.421001 1021285.347950 1034715.241151 2446314.050931 2446.142948 1244986.893382 4282533.032347 5093364.135124 61947249.811816 745753.966503 42681929.502545 21526688.949700 2087116.722246 2077503.590239 10862960.643838 41870511.659353 0.000000 4310480804.345342 1.033312 1.008230 0.803915 1.030351 1.002237 1.031786 1.001639 1.013877 0.998717 1.019868 1.006660 0.998612 1.071210 0.999677 1.014590 1.008043 1.129096 0.995924 0.999620 0.999550 0.998594 1.143070 1.675045 1.095104 1.138263 1.138611 57.457866 1.004436 0.999810 1.045571 1.007520 1.000000 2.031064 0.000154 0.000000 22.600000 9.548120 -9840.717858 0.091966
6.500000e+01 138542.211904 73972.991773 9489.037999 74412.595707 15289.908095 87.976899 1074.086300 1384.896738 1510.397004 76293.896470 24638.107444 244378.969996 2624.346494 329863.329017 2483.545303 19738.002300 1021300.720282 1034651.915279 2446298.771326 2446.124711 1244959.697827 4282986.684950 5092514.526470 61955217.350969 745847.106044 42683478.139563 21510449.530041 2087626.494082 2077497.470737 10868906.526371 41874459.121122 0.000000 4310600596.298604 1.033863 1.008988 0.804486 1.030828 1.002282 1.031786 1.001660 1.013877 0.998694 1.018198 1.006770 0.998589 1.072368 0.999672 1.014834 1.008175 1.129113 0.995863 0.999614 0.999543 0.998572 1.143191 1.674766 1.095245 1.138406 1.138653 57.414520 1.004681 0.999807 1.046144 1.007615 1.000000 2.031120 0.000154 0.000000 22.600000 9.547969 -9846.017781 0.091965
6.600000e+01 138615.998092 74029.476440 9495.776303 74446.976676 15290.598837 87.976971 1074.108179 1384.896738 1510.363329 76169.123933 24640.783710 244373.307971 2627.182668 329861.670993 2484.140834 19740.584258 1021316.111012 1034588.655046 2446283.481714 2446.106452 1244932.501452 4283440.300558 5091664.926121 61963392.756421 745940.185867 42685015.639584 21493853.140529 2088144.167979 2077491.353100 10874828.672169 41878391.348477 0.000000 4310721679.368557 1.034414 1.009758 0.805057 1.031304 1.002328 1.031787 1.001680 1.013877 0.998672 1.016532 1.006879 0.998565 1.073527 0.999667 1.015077 1.008307 1.129130 0.995802 0.999608 0.999535 0.998551 1.143313 1.674487 1.095390 1.138548 1.138694 57.370222 1.004930 0.999804 1.046714 1.007710 1.000000 2.031178 0.000154 0.000000 22.600000 9.547818 -9851.314620 0.091965
6.700000e+01 138689.741493 74086.886048 9502.516102 74481.350655 15291.290922 87.977042 1074.130117 1384.896738 1510.329670 76044.711004 24643.460316 244367.640436 2630.021795 329860.012997 2484.736798 19743.166873 1021331.520138 1034525.461774 2446268.182084 2446.088171 1244905.306182 4283893.879820 5090815.339113 61971775.815422 746033.206765 42686542.149115 21476922.520724 2088669.577134 2077485.235561 10880727.417744 41882308.693101 0.000000 4310844037.020345 1.034964 1.010541 0.805629 1.031780 1.002373 1.031788 1.001700 1.013877 0.998650 1.014872 1.006988 0.998542 1.074687 0.999662 1.015320 1.008439 1.129147 0.995742 0.999601 0.999528 0.998529 1.143434 1.674207 1.095538 1.138690 1.138734 57.325032 1.005183 0.999801 1.047281 1.007804 1.000000 2.031235 0.000154 0.000000 22.600000 9.547667 -9856.608386 0.091964
6.800000e+01 138761.830101 74146.350952 9509.177274 74515.663529 15291.972395 87.977112 1074.152489 1384.896738 1510.296946 75920.468290 24646.120206 244361.998577 2632.857459 329858.352709 2485.329477 19745.733779 1021345.433876 1034462.297415 2446252.943169 2446.069919 1244878.095854 4284334.026740 5089966.053796 61980183.014605 746122.720542 42687915.273847 21459710.813109 2089203.022394 2077479.115267 10886601.433537 41886209.185230 0.000000 4310967217.150127 1.035502 1.011353 0.806194 1.032255 1.002418 1.031789 1.001721 1.013877 0.998628 1.013214 1.007097 0.998519 1.075846 0.999657 1.015563 1.008570 1.129162 0.995681 0.999595 0.999520 0.998507 1.143551 1.673928 1.095686 1.138826 1.138771 57.279091 1.005440 0.999798 1.047847 1.007898 1.000000 2.031293 0.000154 0.000000 22.600000 9.547516 -9861.783362 0.091964
6.900000e+01 138833.877536 74206.686194 9515.839901 74549.970652 15292.655170 87.977182 1074.174918 1384.896738 1510.264238 75796.584102 24648.780432 244356.351300 2635.696080 329856.692449 2485.922585 19748.301335 1021359.365395 1034399.198649 2446237.694283 2446.051645 1244850.885378 4284774.137843 5089116.695797 61989423.271921 746212.177322 42689278.093215 21442203.292180 2089743.908898 2077472.996219 10892452.703976 41890095.673648 0.000000 4311091843.503454 1.036040 1.012175 0.806758 1.032731 1.002462 1.031790 1.001742 1.013877 0.998607 1.011561 1.007206 0.998496 1.077006 0.999652 1.015805 1.008701 1.129178 0.995620 0.999589 0.999513 0.998485 1.143669 1.673648 1.095850 1.138963 1.138807 57.232361 1.005700 0.999795 1.048410 1.007991 1.000000 2.031352 0.000153 0.000000 22.600000 9.547365 -9866.955381 0.091963
7.000000e+01 138905.883941 74267.877534 9522.503986 74584.271827 15293.339233 87.977252 1074.197405 1384.896738 1510.231547 75673.057298 24651.440993 244350.698598 2638.537664 329855.032217 2486.516123 19750.869539 1021373.314712 1034336.165788 2446222.435417 2446.033350 1244823.675389 4285214.213800 5088267.359423 61998871.239284 746301.578412 42690630.820217 21424418.749126 2090292.082968 2077466.877833 10898281.547164 41893968.454582 0.000000 4311217694.309464 1.036577 1.013010 0.807323 1.033206 1.002507 1.031791 1.001763 1.013877 0.998585 1.009912 1.007314 0.998473 1.078167 0.999647 1.016048 1.008832 1.129193 0.995559 0.999583 0.999505 0.998463 1.143786 1.673369 1.096017 1.139099 1.138843 57.184892 1.005964 0.999792 1.048971 1.008085 1.000000 2.031411 0.000153 0.000000 22.600000 9.547214 -9872.124456 0.091963
7.100000e+01 138977.849493 74187.748948 9525.339685 74618.565492 15294.024571 87.977322 1074.219948 1384.896738 1510.198872 75549.886783 24654.101888 244345.040462 2641.382216 329853.372012 2487.110091 19753.438393 1021387.282555 1034273.198111 2446207.166560 2446.015035 1244796.465176 4285654.262522 5087418.049053 62008525.526962 746390.925261 42691973.659914 21406374.738807 2090847.401997 2077460.760773 10904088.275263 41897827.821652 0.000000 4311344754.631482 1.037114 1.011917 0.807564 1.033681 1.002552 1.031791 1.001784 1.013877 0.998563 1.008268 1.007423 0.998450 1.079329 0.999642 1.016290 1.008963 1.129209 0.995499 0.999576 0.999498 0.998441 1.143903 1.673090 1.096187 1.139236 1.138879 57.136730 1.006231 0.999789 1.049530 1.008178 1.000000 2.031471 0.000153 0.000000 22.600000 9.547064 -9877.290597 0.091962
7.200000e+01 139049.777181 74108.442895 9528.174741 74652.853642 15294.711171 87.977392 1074.242505 1384.896738 1510.166199 75427.071931 24656.763116 244339.376887 2644.229742 329851.711834 2487.704490 19756.007894 1021401.283473 1034210.295914 2446191.887703 2445.996699 1244769.255390 4286094.284848 5086568.771902 62018384.775235 746480.219149 42693306.743610 21388087.725738 2091409.715235 2077454.644428 10909873.195153 41901674.069970 0.000000 4311473007.686595 1.037651 1.010835 0.807804 1.034156 1.002597 1.031792 1.001805 1.013877 0.998542 1.006629 1.007532 0.998427 1.080493 0.999637 1.016533 1.009095 1.129224 0.995438 0.999570 0.999490 0.998420 1.144021 1.672811 1.096362 1.139372 1.138915 57.087919 1.006502 0.999786 1.050087 1.008270 1.000000 2.031532 0.000153 0.000000 23.000000 9.546913 -9882.454021 0.091961
7.300000e+01 139121.667192 74029.946089 9531.009159 74687.135286 15295.399023 87.977462 1074.265075 1384.896738 1510.133526 75304.611514 24659.424676 244333.707866 2647.080249 329850.051683 2488.299319 19758.578044 1021415.316649 1034147.459078 2446176.598836 2445.978343 1244742.046091 4286534.273198 5085719.531905 62027192.034242 746569.460052 42694630.054501 21369573.228641 2091978.877825 2077448.528750 10915636.608165 41905507.491519 0.000000 4311602427.799476 1.038187 1.009765 0.808045 1.034631 1.002642 1.031793 1.001826 1.013877 0.998520 1.004995 1.007641 0.998404 1.081658 0.999632 1.016776 1.009226 1.129240 0.995378 0.999564 0.999483 0.998398 1.144138 1.672531 1.096517 1.139508 1.138950 57.038501 1.006776 0.999783 1.050642 1.008362 1.000000 2.031593 0.000153 0.000000 23.000000 9.546763 -9887.614739 0.091961
7.400000e+01 139193.519641 73952.245534 9533.842941 74721.410607 15296.088116 87.977532 1074.287658 1384.896738 1510.100855 75182.504402 24662.086567 244328.033390 2649.933741 329848.391560 2488.894581 19761.148842 1021429.381994 1034084.687496 2446161.299951 2445.959967 1244714.837374 4286974.227967 5084870.332828 62036192.087720 746658.647872 42695943.598243 21350845.679043 2092554.746402 2077442.413649 10921378.810027 41909328.375626 0.000000 4311732994.975391 1.038723 1.008705 0.808285 1.035106 1.002687 1.031794 1.001847 1.013877 0.998499 1.003365 1.007749 0.998380 1.082824 0.999627 1.017019 1.009357 1.129255 0.995317 0.999558 0.999475 0.998376 1.144256 1.672252 1.096676 1.139644 1.138985 56.988514 1.007053 0.999780 1.051194 1.008454 1.000000 2.031654 0.000153 0.000000 23.000000 9.546613 -9892.772762 0.091960
7.500000e+01 139265.970755 73874.772172 9536.712339 74755.479248 15296.760238 87.977603 1074.310023 1384.896738 1510.067910 75060.676115 24664.745744 244322.360412 2652.775646 329846.730308 2489.489599 19763.717588 1021443.492872 1034021.994175 2446146.033184 2445.941657 1244687.635299 4287416.328438 5084021.366071 62045429.275891 746748.157458 42697268.985732 21331906.987032 2093137.192510 2077436.300806 10927100.287064 41913133.535992 0.000000 4311864738.204412 1.039264 1.007648 0.808528 1.035578 1.002732 1.031795 1.001868 1.013877 0.998477 1.001739 1.007858 0.998357 1.083985 0.999622 1.017263 1.009489 1.129271 0.995257 0.999551 0.999468 0.998354 1.144374 1.671973 1.096840 1.139781 1.139021 56.937964 1.007333 0.999777 1.051745 1.008546 1.000000 2.031716 0.000153 0.000000 23.000000 9.546463 -9897.973760 0.091960
7.600000e+01 139338.384227 73798.080455 9539.581116 74789.541991 15297.433575 87.977673 1074.332402 1384.896738 1510.034965 74939.199333 24667.405250 244316.681991 2655.620512 329845.069083 2490.085049 19766.286980 1021457.636398 1033959.365666 2446130.756461 2445.923326 1244660.433743 4287858.396639 5083172.492352 62054956.091633 746837.615217 42698584.809882 21312781.349952 2093726.068885 2077430.188596 10932801.124224 41916926.891097 0.000000 4311997555.672503 1.039804 1.006602 0.808771 1.036049 1.002776 1.031796 1.001889 1.013877 0.998455 1.000118 1.007967 0.998334 1.085147 0.999617 1.017506 1.009620 1.129286 0.995197 0.999545 0.999460 0.998332 1.144492 1.671694 1.097008 1.139917 1.139056 56.886915 1.007617 0.999774 1.052294 1.008637 1.000000 2.031779 0.000153 0.000000 23.000000 9.546313 -9903.172056 0.091959
7.700000e+01 139410.760288 73722.157992 9542.449275 74823.598758 15298.108121 87.977744 1074.354795 1384.896738 1510.002023 74818.072935 24670.065085 244310.998120 2658.468346 329843.407886 2490.680931 19768.857018 1021471.812557 1033896.801673 2446115.469776 2445.904977 1244633.232544 4288300.433125 5082323.669932 62064671.361618 746927.021855 42699891.205589 21293480.307256 2094321.197737 2077424.077166 10938481.671898 41920708.725271 0.000000 4312131457.293817 1.040345 1.005567 0.809014 1.036521 1.002820 1.031796 1.001910 1.013877 0.998433 0.998502 1.008075 0.998311 1.086311 0.999612 1.017749 1.009751 1.129302 0.995137 0.999539 0.999453 0.998311 1.144610 1.671414 1.097180 1.140054 1.139090 56.835398 1.007903 0.999771 1.052840 1.008728 1.000000 2.031842 0.000153 0.000000 23.000000 9.546163 -9908.367666 0.091958
7.800000e+01 139483.099126 73646.992664 9545.316821 74857.649164 15298.783865 87.977815 1074.377200 1384.896738 1509.969081 74697.295823 24672.725246 244305.308790 2661.319151 329841.746715 2491.277244 19771.427701 1021486.021021 1033834.301569 2446100.173117 2445.886609 1244606.031110 4288742.435354 5081474.902254 62074573.048620 747016.377732 42701188.270282 21274015.137013 2094922.433322 2077417.967062 10944142.229252 41924479.308207 0.000000 4312266419.654696 1.040884 1.004541 0.809258 1.036993 1.002864 1.031797 1.001931 1.013877 0.998412 0.996890 1.008184 0.998288 1.087476 0.999607 1.017993 1.009882 1.129318 0.995076 0.999533 0.999445 0.998289 1.144728 1.671135 1.097355 1.140190 1.139125 56.783443 1.008192 0.999768 1.053385 1.008819 1.000000 2.031905 0.000153 0.000000 23.000000 9.546013 -9913.560605 0.091958
7.900000e+01 139555.400931 73572.572614 9548.183758 74891.693375 15299.460800 87.977885 1074.399619 1384.896738 1509.936141 74576.867037 24675.385733 244299.613994 2664.172932 329840.085571 2491.873990 19773.999030 1021500.261771 1033771.865809 2446084.866475 2445.868221 1244578.830236 4289184.403854 5080626.192763 62084659.168910 747105.683508 42702476.131355 21254396.612099 2095529.633394 2077411.857553 10949783.071269 41928238.904348 0.000000 4312402419.439594 1.041424 1.003526 0.809501 1.037465 1.002909 1.031798 1.001952 1.013877 0.998390 0.995283 1.008293 0.998264 1.088642 0.999602 1.018237 1.010014 1.129333 0.995016 0.999526 0.999438 0.998267 1.144846 1.670856 1.097533 1.140327 1.139159 56.731078 1.008485 0.999765 1.053928 1.008909 1.000000 2.031969 0.000153 0.000000 23.000000 9.545863 -9918.750885 0.091957
8.000000e+01 139627.665888 73498.886239 9551.050088 74925.731319 15300.138920 87.977956 1074.422050 1384.896738 1509.903202 74456.785292 24678.046545 244293.913724 2667.029696 329838.424454 2492.471169 19776.571003 1021514.535098 1033709.494294 2446069.549843 2445.849815 1244551.629999 4289626.342233 5079777.544783 62094927.490228 747194.940142 42703754.946192 21234634.872515 2096142.662754 2077405.748566 10955404.467646 41931987.773123 0.000000 4312539436.496733 1.041963 1.002521 0.809744 1.037936 1.002953 1.031799 1.001973 1.013877 0.998368 0.993680 1.008402 0.998241 1.089809 0.999597 1.018481 1.010145 1.129349 0.994956 0.999520 0.999430 0.998245 1.144964 1.670577 1.097715 1.140463 1.139194 56.678331 1.008780 0.999762 1.054469 1.009000 1.000000 2.032034 0.000153 0.000000 23.000000 9.545714 -9923.938519 0.091957
8.100000e+01 139699.894186 73425.922188 9553.915816 74959.763263 15300.818216 87.978026 1074.444496 1384.896738 1509.870264 74337.049483 24680.707682 244288.207973 2669.889445 329836.763363 2493.068781 19779.143621 1021528.840989 1033647.186809 2446054.223209 2445.831390 1244524.430336 4290068.251009 5078928.961456 62105375.532207 747284.148279 42705024.840444 21214739.465001 2096761.389075 2077399.640160 10961006.683145 41935726.169870 0.000000 4312677447.811960 1.042502 1.001526 0.809987 1.038408 1.002998 1.031800 1.001994 1.013877 0.998346 0.992082 1.008510 0.998218 1.090978 0.999592 1.018725 1.010276 1.129365 0.994896 0.999514 0.999423 0.998223 1.145082 1.670298 1.097900 1.140599 1.139227 56.625227 1.009077 0.999760 1.055008 1.009089 1.000000 2.032099 0.000153 0.000000 23.000000 9.545565 -9929.123523 0.091956
8.200000e+01 139773.816524 73352.290398 9556.882395 74993.999972 15301.512464 87.978098 1074.466472 1384.896738 1509.836845 74217.065416 24683.373443 244282.487986 2672.762800 329835.102349 2493.667778 19781.720882 1021543.662816 1033584.906936 2446038.848928 2445.812883 1244497.214126 4290518.555513 5078080.073075 62116168.774645 747375.538886 42706351.829387 21194657.693531 2097385.937492 2077393.529994 10966588.843923 41939456.344392 0.000000 4312817033.624235 1.043054 1.000522 0.810238 1.038882 1.003043 1.031801 1.002014 1.013877 0.998324 0.990481 1.008619 0.998194 1.092152 0.999587 1.018970 1.010408 1.129381 0.994836 0.999508 0.999415 0.998201 1.145202 1.670019 1.098090 1.140739 1.139263 56.571626 1.009378 0.999757 1.055546 1.009179 1.000000 2.032165 0.000153 0.000000 23.000000 9.545415 -9934.430135 0.091956
8.300000e+01 139847.701265 73279.384663 9559.848398 75028.231017 15302.207882 87.978170 1074.488463 1384.896738 1509.803428 74097.428466 24686.039527 244276.762477 2675.639175 329833.441361 2494.267210 19784.298789 1021558.518672 1033522.691591 2446023.464564 2445.794358 1244469.999473 4290968.832727 5077231.352424 62127517.565824 747466.882145 42707669.912168 21174460.980490 2098015.906941 2077387.419503 10972152.348230 41943176.424733 0.000000 4312957450.962894 1.043605 0.999527 0.810490 1.039356 1.003089 1.031801 1.002035 1.013877 0.998302 0.988884 1.008728 0.998171 1.093328 0.999582 1.019215 1.010540 1.129398 0.994776 0.999501 0.999408 0.998180 1.145322 1.669740 1.098291 1.140878 1.139298 56.517718 1.009681 0.999754 1.056081 1.009269 1.000000 2.032231 0.000153 0.000000 23.000000 9.545266 -9939.734048 0.091955
8.400000e+01 139921.548712 73207.193765 9562.813828 75062.455053 15302.904463 87.978242 1074.510468 1384.896738 1509.770012 73978.137520 24688.705933 244271.031430 2678.518574 329831.780399 2494.867078 19786.877342 1021573.408577 1033460.539011 2446008.070108 2445.775815 1244442.784322 4291419.083226 5076382.707816 62139042.542282 747558.178827 42708979.245473 21154157.286636 2098651.177670 2077381.310580 10977697.458636 41946886.562357 0.000000 4313098788.030045 1.044156 0.998542 0.810741 1.039830 1.003134 1.031802 1.002055 1.013877 0.998280 0.987292 1.008837 0.998147 1.094504 0.999577 1.019460 1.010671 1.129414 0.994717 0.999495 0.999400 0.998158 1.145442 1.669461 1.098495 1.141017 1.139333 56.463524 1.009987 0.999751 1.056615 1.009358 1.000000 2.032298 0.000153 0.000000 23.000000 9.545117 -9945.035283 0.091954
8.500000e+01 139995.359060 73135.706725 9565.778689 75096.673061 15303.602203 87.978314 1074.532487 1384.896738 1509.736597 73859.191375 24691.372659 244265.294840 2681.401003 329830.119465 2495.467382 19789.456541 1021588.331880 1033398.450129 2445992.665550 2445.757254 1244415.570064 4291869.301097 5075533.653436 62150517.042159 747649.428907 42710279.893113 21133754.106830 2099291.609270 2077375.201943 10983224.430699 41950586.990692 0.000000 4313241017.135584 1.044707 0.997567 0.810992 1.040304 1.003180 1.031803 1.002076 1.013877 0.998258 0.985705 1.008946 0.998124 1.095682 0.999572 1.019705 1.010803 1.129431 0.994657 0.999489 0.999392 0.998136 1.145562 1.669181 1.098698 1.141157 1.139368 56.409065 1.010295 0.999748 1.057147 1.009447 1.000000 2.032365 0.000153 0.000000 22.800000 9.544968 -9950.333856 0.091954
8.600000e+01 140069.132018 73064.912797 9568.742985 75130.885376 15304.301097 87.978386 1074.554520 1384.896738 1509.703184 73740.588852 24694.039706 244259.552700 2684.286465 329828.458556 2496.068122 19792.036385 1021603.288503 1033336.423967 2445977.250880 2445.738676 1244388.355665 4292319.486377 5074684.682335 62161553.720416 747740.633125 42711571.931988 21113258.597738 2099937.085398 2077369.094539 10988733.506467 41954277.948708 0.000000 4313384111.453971 1.045258 0.996602 0.811244 1.040778 1.003226 1.031804 1.002096 1.013877 0.998236 0.984122 1.009055 0.998101 1.096861 0.999567 1.019951 1.010935 1.129447 0.994597 0.999482 0.999385 0.998114 1.145683 1.668902 1.098893 1.141296 1.139402 56.354360 1.010606 0.999745 1.057677 1.009536 1.000000 2.032432 0.000153 0.000000 22.800000 9.544820 -9955.629745 0.091953
8.700000e+01 140142.868653 72994.801458 9571.706718 75165.091555 15305.001139 87.978458 1074.576567 1384.896738 1509.669772 73622.329019 24696.707071 244253.805001 2687.174965 329826.797674 2496.669299 19794.616875 1021618.279022 1033274.460789 2445961.826090 2445.720080 1244361.141639 4292769.645869 5073835.797372 62172752.124649 747831.792130 42712855.488192 21092677.309853 2100587.480640 2077362.987897 10994224.923998 41957959.672892 0.000000 4313528051.170446 1.045808 0.995645 0.811495 1.041252 1.003272 1.031805 1.002117 1.013877 0.998214 0.982544 1.009164 0.998077 1.098041 0.999562 1.020196 1.011067 1.129464 0.994538 0.999476 0.999377 0.998092 1.145803 1.668623 1.099091 1.141435 1.139436 56.299425 1.010919 0.999742 1.058206 1.009624 1.000000 2.032500 0.000153 0.000000 22.600000 9.544671 -9960.923026 0.091953
8.800000e+01 140216.568267 72925.354078 9574.674044 75199.291274 15305.702326 87.978530 1074.598628 1384.896738 1509.636362 73504.410779 24699.374754 244248.051735 2690.066506 329825.136819 2497.270914 19797.198009 1021633.303457 1033212.560803 2445946.391171 2445.701467 1244333.928429 4293219.780064 5072987.001499 62184109.441676 747922.906546 42714130.687469 21072016.514120 2101242.670911 2077356.881613 10999698.918741 41961632.370483 0.000000 4313672810.806853 1.046358 0.994698 0.811746 1.041726 1.003318 1.031806 1.002137 1.013877 0.998192 0.980970 1.009273 0.998054 1.099223 0.999556 1.020442 1.011199 1.129481 0.994478 0.999470 0.999370 0.998070 1.145923 1.668344 1.099291 1.141574 1.139470 56.244279 1.011234 0.999739 1.058733 1.009713 1.000000 2.032568 0.000153 0.000000 22.600000 9.544523 -9966.213649 0.091952
8.900000e+01 140290.482198 72856.198731 9577.671441 75233.503405 15306.404935 87.978602 1074.620628 1384.896738 1509.602873 73386.561943 24702.044211 244242.290165 2692.961059 329823.475032 2497.873288 19799.781193 1021648.667694 1033150.693124 2445930.941313 2445.682835 1244306.702133 4293672.598181 5072138.161137 62195642.638686 748015.259605 42715375.106959 21051254.122440 2101902.865435 2077350.773282 11005154.501603 41965295.764517 0.000000 4313818587.663708 1.046909 0.993755 0.812001 1.042200 1.003364 1.031806 1.002158 1.013877 0.998169 0.979397 1.009382 0.998030 1.100406 0.999551 1.020688 1.011331 1.129498 0.994418 0.999463 0.999362 0.998049 1.146044 1.668065 1.099495 1.141715 1.139504 56.188861 1.011552 0.999736 1.059258 1.009801 1.000000 2.032637 0.000153 0.000000 22.600000 9.544374 -9971.519658 0.091951
